Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2153003


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2153003;1;01/01/1997;1;"37,8";"260,2";18;21;1;1;1;;0;"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"10,4";"0,0";"21,6";"3,6";"14,8";"3,0";"6,7";"1,2";"0,5";"23,1";"0,1";"37,8";"11,8";"19,0";"12,6";"16,3";"15,5";"0,0";"30,6";"0,0";"0,0";"23,1";"0,0";"3,5";"3,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/12/1996;1;"24,6";"131,9";5;18;1;1;1;"1514,8";2;"0,0";"0,0";"1,7";"0,0";"24,6";"0,4";"4,0";"11,4";"0,0";"2,5";"15,1";"3,4";"3,0";"0,0";"0,0";"0,0";"0,0";"13,2";"0,0";"0,0";"21,4";"0,0";"1,0";"1,7";"0,0";"4,5";"1,8";"2,2";"4,8";"15,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/12/1996;1;"24,6";"131,9";5;18;1;1;1;;0;"0,0";"0,0";"1,7";"0,0";"24,6";"0,4";"4,0";"11,4";"0,0";"2,5";"15,1";"3,4";"3,0";"0,0";"0,0";"0,0";"0,0";"13,2";"0,0";"0,0";"21,4";"0,0";"1,0";"1,7";"0,0";"4,5";"1,8";"2,2";"4,8";"15,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/11/1996;1;;"207,0";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/11/1996;1;"60,7";"269,8";8;12;1;1;1;;0;"0,0";"24,5";"10,3";"0,0";"0,0";"0,0";"0,0";"60,7";"7,8";"27,8";"40,0";"50,7";"7,2";"0,2";"28,8";"0,5";"0,0";"0,0";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;2;01/10/1996;1;;"224,3";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/10/1996;1;"48,6";"193,6";26;16;1;1;1;;0;"13,3";"19,8";"0,8";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"10,8";"8,5";"1,5";"17,0";"18,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"6,4";"14,0";"48,6";"10,2";"0,3";"21,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/09/1996;1;;"98,8";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/09/1996;1;"13,2";"65,0";17;10;1;1;1;;0;"9,0";"0,0";"0,5";"12,8";"0,0";"0,4";"0,0";"0,0";"5,9";"12,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"9,4";"0,9";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;2;01/08/1996;1;;"36,9";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/08/1996;1;"7,8";"11,2";10;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,8";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/07/1996;1;;"8,7";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/07/1996;1;"4,6";"6,8";10;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/06/1996;1;;"9,4";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/06/1996;1;"5,2";"6,5";28;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"5,2";"0,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;2;01/05/1996;1;;"75,2";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/05/1996;1;"49,8";"142,3";24;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,6";"2,6";"7,5";"0,0";"46,8";"0,0";"1,8";"0,0";"7,7";"9,4";"49,8";"0,5";"12,6";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/04/1996;1;;"91,5";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/04/1996;1;"54,1";"126,5";16;10;1;1;1;;0;"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"19,0";"0,0";"0,0";"2,5";"0,4";"1,6";"13,2";"0,0";"0,0";"54,1";"25,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"5,3";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;2;01/03/1996;1;;"238,4";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/03/1996;1;"62,3";"248,3";22;18;1;1;1;;0;"5,2";"0,0";"0,0";"32,0";"0,8";"0,0";"51,8";"0,4";"5,5";"0,0";"0,0";"0,0";"0,0";"0,0";"33,1";"0,0";"19,6";"1,8";"21,6";"5,7";"2,2";"62,3";"0,0";"0,2";"0,0";"0,0";"0,3";"2,6";"2,4";"0,0";"0,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/02/1996;1;;"111,5";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/02/1996;1;"100,4";"342,5";2;18;1;1;1;;0;"8,4";"100,4";"44,0";"4,4";"2,1";"13,6";"11,4";"2,4";"4,9";"0,7";"1,3";"1,6";"0,0";"0,0";"0,0";"0,0";"4,8";"0,0";"35,0";"0,0";"0,0";"62,0";"0,0";"0,0";"3,9";"0,0";"4,0";"0,0";"37,6";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2153003;2;01/01/1996;1;;"281,2";;;0;2;0;"1514,8";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/01/1996;1;"39,0";"284,4";13;22;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"6,2";"2,5";"1,2";"28,6";"17,6";"11,0";"0,0";"0,4";"39,0";"0,2";"5,2";"0,0";"32,3";"35,8";"10,6";"29,2";"13,3";"2,4";"21,5";"0,0";"11,0";"3,9";"0,8";"7,9";"0,0";"0,0";"3,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/12/1995;1;;"138,5";;;0;2;0;"1205,4";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/12/1995;1;"27,2";"147,7";23;12;1;1;1;;0;"0,0";"0,0";"2,4";"21,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,6";"8,2";"3,9";"0,0";"0,0";"0,0";"0,0";"0,0";"11,1";"20,8";"26,7";"27,2";"0,0";"8,7";"0,0";"0,0";"0,2";"13,3";"0,0";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;2;01/11/1995;1;;"81,4";;;0;2;0;"1205,4";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/11/1995;1;"94,9";"142,0";16;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"3,4";"0,0";"0,0";"38,4";"94,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;2;01/10/1995;1;;"188,7";;;0;2;0;"1205,4";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/10/1995;1;"62,2";"263,0";8;13;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"43,5";"0,8";"62,2";"0,1";"0,0";"0,0";"0,0";"0,0";"6,4";"2,4";"14,6";"59,2";"0,0";"18,1";"0,0";"11,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"18,2";"21,2";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;2;01/09/1995;1;;"47,2";;;0;2;0;"1205,4";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/09/1995;1;"14,5";"26,7";28;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,8";"0,5";"0,3";"0,0";"0,6";"14,5";"5,0";"0,0";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;2;01/08/1995;1;;"7,8";;;0;2;0;"1205,4";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/08/1995;1;"0,0";"0,0";1;0;1;1;1;;0;;;;;;;;;;;;;;;;;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1
2153003;2;01/07/1995;1;"3,5";"6,0";9;2;1;1;1;"1205,4";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"3,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/07/1995;1;"3,5";"6,0";9;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"3,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/06/1995;1;;"31,6";;;0;2;0;"1205,4";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153003;1;01/06/1995;1;"8,4";"8,4";25;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,4";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;2;01/05/1995;1;"10,8";"11,8";6;2;1;1;1;"1205,4";2;"0,0";"0,0";"0,0";"0,0";"0,0";"10,8";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/05/1995;1;"10,8";"11,8";6;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"10,8";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/04/1995;1;"31,9";"44,9";17;3;1;1;1;"1205,4";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"31,9";"0,0";"11,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/04/1995;1;"31,9";"44,9";17;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"31,9";"0,0";"11,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;2;01/03/1995;1;"42,7";"148,1";31;10;1;1;1;"1205,4";2;"13,5";"0,0";"0,0";"0,0";"5,7";"0,0";"0,0";"0,0";"1,7";"2,0";"0,0";"8,5";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"39,9";"0,0";"0,0";"28,9";"0,0";"0,0";"0,0";"0,0";"0,0";"4,7";"0,0";"42,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/03/1995;1;"42,7";"148,1";31;10;1;1;1;;0;"13,5";"0,0";"0,0";"0,0";"5,7";"0,0";"0,0";"0,0";"1,7";"2,0";"0,0";"8,5";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"39,9";"0,0";"0,0";"28,9";"0,0";"0,0";"0,0";"0,0";"0,0";"4,7";"0,0";"42,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/02/1995;1;"29,0";"154,1";25;11;1;1;1;"1205,4";2;"14,5";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"1,5";"0,0";"0,0";"0,0";"0,0";"22,6";"0,0";"0,0";"6,2";"21,3";"7,2";"15,7";"29,0";"20,4";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2153003;1;01/02/1995;1;"29,0";"154,1";25;11;1;1;1;;0;"14,5";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"1,5";"0,0";"0,0";"0,0";"0,0";"22,6";"0,0";"0,0";"6,2";"21,3";"7,2";"15,7";"29,0";"20,4";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2153003;2;01/01/1995;1;"93,5";"345,3";9;19;1;1;1;"1205,4";2;"0,0";"5,8";"0,0";"53,7";"0,5";"11,3";"12,0";"12,4";"93,5";"41,6";"3,3";"3,4";"3,8";"2,1";"0,0";"0,0";"3,4";"16,9";"0,0";"0,0";"14,3";"0,0";"0,0";"0,0";"0,0";"2,1";"0,0";"0,0";"19,3";"40,2";"5,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/01/1995;1;"93,5";"345,3";9;19;1;1;1;;0;"0,0";"5,8";"0,0";"53,7";"0,5";"11,3";"12,0";"12,4";"93,5";"41,6";"3,3";"3,4";"3,8";"2,1";"0,0";"0,0";"3,4";"16,9";"0,0";"0,0";"14,3";"0,0";"0,0";"0,0";"0,0";"2,1";"0,0";"0,0";"19,3";"40,2";"5,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/12/1994;1;"46,1";"166,8";28;14;1;1;1;"1343,3";1;"0,0";"0,0";"0,0";"8,2";"12,0";"1,0";"0,0";"0,0";"0,0";"0,0";"9,4";"1,4";"0,0";"0,0";"0,0";"3,0";"10,7";"12,3";"0,0";"0,0";"2,5";"0,0";"0,0";"0,0";"0,0";"0,0";"24,3";"46,1";"3,1";"9,1";"23,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/12/1994;1;"46,1";"166,8";28;14;1;1;1;"1343,3";1;"0,0";"0,0";"0,0";"8,2";"12,0";"1,0";"0,0";"0,0";"0,0";"0,0";"9,4";"1,4";"0,0";"0,0";"0,0";"3,0";"10,7";"12,3";"0,0";"0,0";"2,5";"0,0";"0,0";"0,0";"0,0";"0,0";"24,3";"46,1";"3,1";"9,1";"23,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/11/1994;1;"28,9";"142,8";26;7;1;1;1;"1343,3";1;"17,8";"0,0";"0,0";"0,0";"11,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,3";"0,0";"0,0";"24,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,6";"28,9";"0,0";"28,5";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/11/1994;1;"28,9";"142,8";26;7;1;1;1;"1343,3";1;"17,8";"0,0";"0,0";"0,0";"11,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,3";"0,0";"0,0";"24,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,6";"28,9";"0,0";"28,5";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;2;01/10/1994;1;"68,3";"178,5";3;10;1;1;1;"1343,3";1;"1,3";"0,0";"68,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"61,4";"20,3";"2,2";"2,2";"0,0";"0,7";"7,6";"5,3";"0,0";"0,0";"0,0";"9,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/10/1994;1;"68,3";"178,5";3;10;1;1;1;"1343,3";1;"1,3";"0,0";"68,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"61,4";"20,3";"2,2";"2,2";"0,0";"0,7";"7,6";"5,3";"0,0";"0,0";"0,0";"9,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/09/1994;1;"31,0";"48,2";15;4;1;1;1;"1343,3";1;"0,9";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"31,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,7";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;1;01/09/1994;1;"31,0";"48,2";15;4;1;1;1;"1343,3";1;"0,9";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"31,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,7";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2153003;2;01/08/1994;1;"12,8";"12,8";9;1;1;1;1;"1343,3";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;1;01/08/1994;1;"12,8";"12,8";9;1;1;1;1;"1343,3";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2153003;2;01/07/1994;1;"29,5";"45,7";22;3;1;1;1;"1343,3";1;"0,0";"13,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"29,5";"0,0";"0,0";"0,0";"2,7";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
